symbol,mpid,firm_name,add_count,cancel_count,execute_count,trade_count,total_shares_added,total_shares_executed,total_shares_traded,first_seen_timestamp,last_seen_timestamp,add_to_execute_count,add_to_execute_avg_ns,add_to_execute_min_ns,add_to_execute_max_ns,add_to_cancel_count,add_to_cancel_avg_ns,add_to_cancel_min_ns,add_to_cancel_max_ns,reaction_to_trade_count,reaction_to_trade_avg_ns,reaction_to_trade_min_ns,reaction_to_trade_max_ns,reaction_to_execute_count,reaction_to_execute_avg_ns,reaction_to_execute_min_ns,reaction_to_execute_max_ns
BUFQ,UNKNOWN,,29,25,0,0,7600,0,0,57015006259520,57599067175063,0,,,,0,,,,1,15505461088,15505461088,15505461088,0,,,
UAPR,UNKNOWN,,29,24,0,0,13399,0,0,57015006539657,57599928045166,0,,,,0,,,,0,,,,0,,,
UAPR,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599987869216,57599987869216,0,,,,0,,,,0,,,,0,,,
OOTO,UNKNOWN,,31,26,0,0,5994,0,0,57015015365331,57598011761324,0,,,,0,,,,0,,,,0,,,
OOTO,JPMS,J.P. Morgan Securities LLC,200,199,0,0,20000,0,0,57164912669706,57599949497800,0,,,,0,,,,0,,,,0,,,
BALI,UNKNOWN,,107,100,0,0,57248,0,0,57015015366472,57593009122021,0,,,,0,,,,25,288765462592,14862151075,562982656073,0,,,
UCC,UNKNOWN,,51,47,0,0,17600,0,0,57015015376541,57599950683204,0,,,,0,,,,0,,,,0,,,
QCJA,VIRT,Virtu Americas LLC,1,0,0,0,100,0,0,57015045392511,57015045392511,0,,,,0,,,,0,,,,0,,,
QCJA,UNKNOWN,,20,16,0,0,4000,0,0,57015045445865,57597999994129,0,,,,0,,,,14,234620586733,2660686776,509702592945,0,,,
QCJA,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57590064691876,57590064691876,0,,,,0,,,,1,552704260654,552704260654,552704260654,0,,,
XMAY,UNKNOWN,,26,22,0,0,6300,0,0,57015046540752,57598004990783,0,,,,0,,,,0,,,,0,,,
XRMI,UNKNOWN,,27,23,0,0,5028,0,0,57015046707876,57598013419845,0,,,,0,,,,0,,,,0,,,
XRMI,VIRT,Virtu Americas LLC,1,0,0,0,100,0,0,57015090232170,57015090232170,0,,,,0,,,,0,,,,0,,,
XRMI,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599941488515,57599941488515,0,,,,0,,,,0,,,,0,,,
HQL,UNKNOWN,,49,48,0,0,6595,0,0,57015052235516,57597002610119,0,,,,0,,,,48,86445842109,689803,244695863990,0,,,
BUFT,UNKNOWN,,28,19,0,0,13100,0,0,57015081440965,57598000312710,0,,,,0,,,,0,,,,0,,,
BAOS,UNKNOWN,,442,204,10,0,72975,730,0,57015112999978,57598421017325,10,13655634065,521938,81636599561,0,,,,415,91796713212,5155,241792282816,33,10083369409,28422,26160252384
BAOS,VIRT,Virtu Americas LLC,3,1,0,0,300,0,0,57287875293449,57309272885659,0,,,,0,,,,3,7139722392,2257225,21388698716,0,,,
BAOS,UBSS,UBS Securities LLC,7,5,0,0,425,0,0,57304691481415,57592313218388,0,,,,0,,,,6,51825985636,11628980112,219944383894,1,11628980112,11628980112,11628980112
KRON,UNKNOWN,,395,275,62,0,98476,10745,0,57015136051172,57599982497261,62,6644336349,5625,46138037035,0,,,,336,21343621187,9906,196857798635,313,27206760685,9846,148318921891
KRON,XGWD,LATOUR TRADING LLC,16,12,0,0,1600,0,0,57125474663938,57506773702798,0,,,,0,,,,16,8558412420,1130683976,18109745256,12,32588277516,1130627611,55110356336
KRON,VIRT,Virtu Americas LLC,2,1,0,0,200,0,0,57488673852238,57498353254779,0,,,,0,,,,2,4849590852,9895791,9689285913,2,41850201932,37010506871,46689896993
VISL,UNKNOWN,,257,89,18,0,106007,1716,0,57015180043088,57598510550200,18,64198949153,1805983,337982460204,0,,,,237,17380588674,16754,100958411854,238,117909671615,46533,318802906598
VISL,VIRT,Virtu Americas LLC,4,2,0,0,400,0,0,57015213135192,57392950241022,0,,,,0,,,,1,13888130771,13888130771,13888130771,1,647160,647160,647160
VISL,XGWD,LATOUR TRADING LLC,7,3,0,0,700,0,0,57020578894039,57552014877515,0,,,,0,,,,3,1101213166,839744502,1273967555,3,106214001876,1190617413,158942805635
CHN,UNKNOWN,,15,13,0,0,6000,0,0,57015245121003,57595021118135,0,,,,0,,,,15,152531014351,146812160,369346584644,0,,,
JANU,UNKNOWN,,32,28,1,0,8161,232,0,57015272293033,57598000501919,1,31093126691,31093126691,31093126691,0,,,,0,,,,0,,,
CARD,UNKNOWN,,9,9,0,0,131,0,0,57015273931483,57598008564200,0,,,,0,,,,0,,,,0,,,
FLKR,UNKNOWN,,26,17,0,0,2902,0,0,57015276308470,57599945241103,0,,,,0,,,,5,9586164716,6170564980,12087680372,0,,,
GBXA,UNKNOWN,,25,21,0,0,7000,0,0,57015325619353,57599026971480,0,,,,0,,,,0,,,,0,,,
XYLG,UNKNOWN,,38,28,0,0,11940,0,0,57015332843008,57598004869268,0,,,,0,,,,0,,,,0,,,
INCO,UNKNOWN,,99,87,0,0,10240,0,0,57015349557579,57599964829442,0,,,,0,,,,10,82990889738,9536787269,144106324171,0,,,
MGOL,UNKNOWN,,887,99,26,0,6347019,8505,0,57015402685099,57599124736834,26,9296999369,9884,84442556134,0,,,,870,38674569267,9615,186069873858,854,169855025422,48692,259406215422
GJUL,UNKNOWN,,23,19,0,0,10000,0,0,57015420511387,57583021502578,0,,,,0,,,,0,,,,0,,,
GJUL,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599940710867,57599940710867,0,,,,0,,,,0,,,,0,,,
QYLG,UNKNOWN,,103,36,0,0,15364,0,0,57015421576662,57597999978122,0,,,,0,,,,0,,,,0,,,
QYLG,UBSS,UBS Securities LLC,3,0,0,0,12,0,0,57052032931051,57052033069027,0,,,,0,,,,0,,,,0,,,
IQQQ,UNKNOWN,,267,219,0,0,24010,0,0,57015425159146,57599973515566,0,,,,0,,,,10,10476199779,1092947129,15200621374,0,,,
DMAY,UNKNOWN,,18,14,0,0,4800,0,0,57015425229387,57547071311030,0,,,,0,,,,0,,,,0,,,
DMAY,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599939402583,57599939402583,0,,,,0,,,,0,,,,0,,,
AJUL,UNKNOWN,,23,19,0,0,2300,0,0,57015425425308,57597999955177,0,,,,0,,,,0,,,,0,,,
AJUL,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599908740607,57599908740607,0,,,,0,,,,0,,,,0,,,
LOCT,UNKNOWN,,120,116,0,0,24000,0,0,57015425483869,57598000920361,0,,,,0,,,,0,,,,0,,,
SIXJ,UNKNOWN,,32,28,0,0,5140,0,0,57015464729565,57599914264206,0,,,,0,,,,0,,,,0,,,
EFR,UNKNOWN,,16,11,5,0,310,70,0,57015476825784,57572347893003,5,116760452343,1318856381,204333886822,0,,,,15,62607869412,1257841,238339339309,0,,,
ATXG,VIRT,Virtu Americas LLC,1,0,0,0,100,0,0,57015476879781,57015476879781,0,,,,0,,,,0,,,,0,,,
ATXG,UNKNOWN,,34,0,0,0,40479,0,0,57015477503013,57538079681897,0,,,,0,,,,0,,,,0,,,
CRWS,UNKNOWN,,80,11,3,0,30796,137,0,57015514169594,57599529814615,3,472923326711,315428804558,575156444046,0,,,,8,1585954410,957912255,2508537285,9,3289294128,957912255,16916011873
JULT,UNKNOWN,,23,19,0,0,6000,0,0,57015525084129,57599027036209,0,,,,0,,,,0,,,,0,,,
HJUL,UNKNOWN,,22,18,0,0,4400,0,0,57015545812891,57598001967401,0,,,,0,,,,0,,,,0,,,
APRD,UNKNOWN,,20,16,0,0,4000,0,0,57015545954578,57598001079483,0,,,,0,,,,0,,,,0,,,
UOCT,UNKNOWN,,18,14,0,0,4800,0,0,57015546150817,57547002496740,0,,,,0,,,,0,,,,0,,,
UOCT,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599935629595,57599935629595,0,,,,0,,,,0,,,,0,,,
NOVM,UNKNOWN,,22,18,0,0,6800,0,0,57015546228016,57598000412762,0,,,,0,,,,0,,,,0,,,
BOCT,UNKNOWN,,101,97,0,0,21400,0,0,57015561414883,57599026870483,0,,,,0,,,,0,,,,0,,,
SEPU,UNKNOWN,,28,24,0,0,8900,0,0,57015577149678,57598002793656,0,,,,0,,,,0,,,,0,,,
SEPU,VIRT,Virtu Americas LLC,1,0,0,0,100,0,0,57015614436580,57015614436580,0,,,,0,,,,0,,,,0,,,
JULU,UNKNOWN,,28,24,0,0,7600,0,0,57015589002462,57599027535590,0,,,,0,,,,0,,,,0,,,
JULU,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599930428346,57599930428346,0,,,,0,,,,0,,,,0,,,
NDEC,UNKNOWN,,19,15,0,0,5000,0,0,57015590811247,57598005313825,0,,,,0,,,,0,,,,0,,,
JULD,UNKNOWN,,42,38,0,0,8400,0,0,57015590980835,57598001679497,0,,,,0,,,,0,,,,0,,,
AUGW,UNKNOWN,,21,17,0,0,8400,0,0,57015591042695,57598003300408,0,,,,0,,,,0,,,,0,,,
BDEC,UNKNOWN,,19,15,0,0,5000,0,0,57015591110043,57598000839043,0,,,,0,,,,10,110916912217,20215971648,317146552040,0,,,
BDEC,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599932303450,57599932303450,0,,,,0,,,,1,370038187013,370038187013,370038187013,0,,,
JULQ,UNKNOWN,,23,18,0,0,4500,0,0,57015591173995,57598002505990,0,,,,0,,,,0,,,,0,,,
OCTD,UNKNOWN,,20,16,0,0,4000,0,0,57015591240411,57598000363801,0,,,,0,,,,0,,,,0,,,
PUTD,UNKNOWN,,22,18,0,0,9400,0,0,57015591292181,57598003265904,0,,,,0,,,,0,,,,0,,,
JNEU,UNKNOWN,,27,23,0,0,7400,0,0,57015591518923,57598001934013,0,,,,0,,,,0,,,,0,,,
APRT,UNKNOWN,,19,15,0,0,5000,0,0,57015591589434,57598000280024,0,,,,0,,,,0,,,,0,,,
APRW,UNKNOWN,,18,14,0,0,4800,0,0,57015591676592,57547088961302,0,,,,0,,,,0,,,,0,,,
APRW,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599909651604,57599909651604,0,,,,0,,,,0,,,,0,,,
BSTP,UNKNOWN,,20,16,0,0,2000,0,0,57015591814946,57598000779547,0,,,,0,,,,0,,,,0,,,
BSTP,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599947706769,57599947706769,0,,,,0,,,,0,,,,0,,,
FAUG,UNKNOWN,,26,22,0,0,6400,0,0,57015614314540,57598004302839,0,,,,0,,,,0,,,,0,,,
SWAN,UNKNOWN,,144,139,1,0,14467,100,0,57015614390595,57598012979848,1,313001,313001,313001,0,,,,23,35244051268,9828338210,67680924053,0,,,
MART,UNKNOWN,,22,18,0,0,5600,0,0,57015643856041,57598001654039,0,,,,0,,,,0,,,,0,,,
MAYT,UNKNOWN,,21,17,0,0,5400,0,0,57015743417834,57598002624224,0,,,,0,,,,0,,,,0,,,
EJUL,UNKNOWN,,12,8,0,0,13200,0,0,57015855476764,57598012563010,0,,,,0,,,,0,,,,0,,,
ZSEP,UNKNOWN,,26,22,0,0,5874,0,0,57015888883747,57598000177686,0,,,,0,,,,0,,,,0,,,
HOCT,UNKNOWN,,61,57,0,0,12200,0,0,57015888931449,57598002982003,0,,,,0,,,,0,,,,0,,,
OCTQ,UNKNOWN,,21,17,0,0,4200,0,0,57015888982975,57598121956011,0,,,,0,,,,0,,,,0,,,
OCTU,UNKNOWN,,26,22,0,0,7300,0,0,57015889123115,57599026912032,0,,,,0,,,,0,,,,0,,,
QCOC,UNKNOWN,,21,17,0,0,5400,0,0,57015889347856,57598000074275,0,,,,0,,,,0,,,,0,,,
QCOC,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599942584170,57599942584170,0,,,,0,,,,0,,,,0,,,
FHDG,UNKNOWN,,20,16,0,0,5400,0,0,57015889393374,57598001383511,0,,,,0,,,,0,,,,0,,,
XDSQ,UNKNOWN,,104,100,0,0,10400,0,0,57015921924005,57598001419352,0,,,,0,,,,0,,,,0,,,
ZDEK,UNKNOWN,,44,40,0,0,26800,0,0,57015922144930,57599870728054,0,,,,0,,,,0,,,,0,,,
ZOCT,UNKNOWN,,21,17,0,0,9000,0,0,57015922189605,57598069187884,0,,,,0,,,,0,,,,0,,,
BFEB,UNKNOWN,,122,118,0,0,24829,0,0,57015922272871,57598612153677,0,,,,0,,,,0,,,,0,,,
GMAR,UNKNOWN,,22,18,0,0,6400,0,0,57015922403254,57598004885727,0,,,,0,,,,0,,,,0,,,
GMAR,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599940413668,57599940413668,0,,,,0,,,,0,,,,0,,,
XAPR,UNKNOWN,,21,17,0,0,5400,0,0,57015922474724,57598005236965,0,,,,0,,,,0,,,,0,,,
ARLU,UNKNOWN,,28,24,0,0,7600,0,0,57015922602625,57599027014986,0,,,,0,,,,0,,,,0,,,
XBOC,UNKNOWN,,30,26,0,0,3015,0,0,57015926847496,57599921647442,0,,,,0,,,,0,,,,0,,,
XBOC,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599942680048,57599942680048,0,,,,0,,,,0,,,,0,,,
UMAY,UNKNOWN,,18,14,0,0,4800,0,0,57015926918041,57547104027134,0,,,,0,,,,0,,,,0,,,
UJAN,UNKNOWN,,19,15,0,0,5000,0,0,57015926987434,57599026938984,0,,,,0,,,,6,107403957111,27516854409,267177026066,0,,,
OCTH,UNKNOWN,,22,18,0,0,4065,0,0,57015927054973,57598005190625,0,,,,0,,,,0,,,,0,,,
FLJJ,UNKNOWN,,21,17,0,0,5600,0,0,57015927230448,57598001897927,0,,,,0,,,,0,,,,0,,,
FLJJ,VIRT,Virtu Americas LLC,1,0,0,0,100,0,0,57598036148782,57598036148782,0,,,,0,,,,0,,,,0,,,
JULH,UNKNOWN,,20,16,0,0,4000,0,0,57015927276631,57598002112802,0,,,,0,,,,0,,,,0,,,
ZJAN,UNKNOWN,,135,131,0,0,28400,0,0,57015927343990,57598007357745,0,,,,0,,,,0,,,,0,,,
FFEB,UNKNOWN,,65,61,0,0,15000,0,0,57015927468943,57598007058412,0,,,,0,,,,0,,,,0,,,
FFEB,UBSS,UBS Securities LLC,2,1,0,0,200,0,0,57133265172166,57599939708127,0,,,,0,,,,0,,,,0,,,
XIDE,UNKNOWN,,22,17,1,0,4400,200,0,57015927536511,57599024554966,1,289568561254,289568561254,289568561254,0,,,,1,1044180920,1044180920,1044180920,0,,,
DECM,UNKNOWN,,24,20,0,0,4800,0,0,57015927592703,57598004582688,0,,,,0,,,,0,,,,0,,,
NSEP,UNKNOWN,,20,16,0,0,5200,0,0,57015927649603,57547018854657,0,,,,0,,,,0,,,,0,,,
NSEP,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599914439538,57599914439538,0,,,,0,,,,0,,,,0,,,
APRQ,UNKNOWN,,11,7,0,0,2200,0,0,57015927715460,57598002842035,0,,,,0,,,,0,,,,0,,,
IVVW,UNKNOWN,,25,21,0,0,11000,0,0,57015927839587,57599026792328,0,,,,0,,,,0,,,,0,,,
EOCT,UNKNOWN,,12,8,0,0,3600,0,0,57015934641487,57598002416359,0,,,,0,,,,0,,,,0,,,
XJAN,UNKNOWN,,404,392,0,0,231600,0,0,57015966333771,57598003314867,0,,,,0,,,,0,,,,0,,,
LJAN,UNKNOWN,,22,18,0,0,4400,0,0,57015979845323,57598135404755,0,,,,0,,,,0,,,,0,,,
OCTJ,UNKNOWN,,22,18,0,0,4400,0,0,57015979920448,57598003584943,0,,,,0,,,,0,,,,0,,,
QDEC,UNKNOWN,,28,24,0,0,7259,0,0,57015979990418,57598819701494,0,,,,0,,,,0,,,,0,,,
LJUL,UNKNOWN,,21,17,0,0,4200,0,0,57015980153924,57598003710441,0,,,,0,,,,0,,,,0,,,
DJUL,UNKNOWN,,20,16,0,0,8782,0,0,57015980257151,57547026117201,0,,,,0,,,,0,,,,0,,,
DJUL,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599940276337,57599940276337,0,,,,0,,,,0,,,,0,,,
XFEB,UNKNOWN,,19,15,0,0,5200,0,0,57015980546883,57583032671193,0,,,,0,,,,0,,,,0,,,
RSJN,UNKNOWN,,24,17,0,0,16100,0,0,57015984641528,57598081493073,0,,,,0,,,,0,,,,0,,,
RSJN,VIRT,Virtu Americas LLC,1,0,0,0,100,0,0,57016003897613,57016003897613,0,,,,0,,,,0,,,,0,,,
WINT,UNKNOWN,,604,55,6,0,1714285,705,0,57015987203727,57599930437545,6,93891289732,290244,281081729531,0,,,,602,175853148357,23300,295923514741,0,,,
WINT,UBSS,UBS Securities LLC,1,0,1,0,404,404,0,57311085405445,57323340538663,1,12255133218,12255133218,12255133218,0,,,,1,294972850710,294972850710,294972850710,0,,,
BMAY,UNKNOWN,,20,16,0,0,5200,0,0,57016001031181,57547103979236,0,,,,0,,,,0,,,,0,,,
BMAY,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599946793505,57599946793505,0,,,,0,,,,0,,,,0,,,
XDJL,UNKNOWN,,21,17,0,0,2100,0,0,57016001089035,57598006545689,0,,,,0,,,,0,,,,0,,,
XDJL,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599943079905,57599943079905,0,,,,0,,,,0,,,,0,,,
CPSL,UNKNOWN,,21,17,1,0,15900,3,0,57016001248749,57598004546448,1,166144442888,166144442888,166144442888,0,,,,0,,,,10,158634304799,77925445388,364958604695
NNOV,UNKNOWN,,21,17,0,0,7000,0,0,57016001407682,57598224604736,0,,,,0,,,,0,,,,0,,,
XIJN,UNKNOWN,,19,15,0,0,3800,0,0,57016001475045,57598000696813,0,,,,0,,,,0,,,,0,,,
BJAN,UNKNOWN,,24,20,0,0,6000,0,0,57016001542922,57598006724866,0,,,,0,,,,0,,,,0,,,
XNOV,UNKNOWN,,22,18,0,0,6200,0,0,57016001599685,57598006559127,0,,,,0,,,,0,,,,0,,,
XNOV,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599941483731,57599941483731,0,,,,0,,,,0,,,,0,,,
RSBT,UNKNOWN,,7,5,0,0,1900,0,0,57016006552824,57591424155911,0,,,,0,,,,0,,,,0,,,
ISWN,UNKNOWN,,23,19,0,0,2201,0,0,57016013520902,57598017340630,0,,,,0,,,,0,,,,0,,,
ZENA,UNKNOWN,,342,46,12,0,156762,1067,0,57016022000533,57598967126095,12,41131873213,314675412,256263987984,0,,,,307,159619680815,24094,280209018275,44,5665526196,27429,16944066088
ZENA,VIRT,Virtu Americas LLC,6,4,0,0,600,0,0,57578738698825,57595999833309,0,,,,0,,,,6,4400019428,529730,7519617857,6,6120334369,628200,16943420828
MAYU,UNKNOWN,,30,26,0,0,8000,0,0,57016022824130,57598004965789,0,,,,0,,,,0,,,,0,,,
DHDG,UNKNOWN,,20,16,0,0,5200,0,0,57016023081608,57598002672776,0,,,,0,,,,0,,,,0,,,
AUGU,UNKNOWN,,26,22,0,0,6800,0,0,57016023140702,57599026819733,0,,,,0,,,,0,,,,0,,,
XJUN,UNKNOWN,,20,16,0,0,5100,0,0,57016023202759,57598005175835,0,,,,0,,,,0,,,,0,,,
JULJ,UNKNOWN,,22,18,0,0,4400,0,0,57016023284789,57598000680003,0,,,,0,,,,0,,,,0,,,
APRH,UNKNOWN,,20,16,0,0,4000,0,0,57016023342961,57598002471286,0,,,,0,,,,0,,,,0,,,
OCTT,UNKNOWN,,19,15,0,0,7400,0,0,57016023424047,57599026970067,0,,,,0,,,,0,,,,0,,,
OCTT,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599989577402,57599989577402,0,,,,0,,,,0,,,,0,,,
OCTW,UNKNOWN,,19,15,0,0,7222,0,0,57016023495702,57598008247508,0,,,,0,,,,0,,,,0,,,
OCTW,UBSS,UBS Securities LLC,2,1,0,0,200,0,0,57135197543869,57599993076921,0,,,,0,,,,0,,,,0,,,
ORGNW,UBSS,UBS Securities LLC,2,0,0,0,16825,0,0,57016043738698,57016044220037,0,,,,0,,,,0,,,,0,,,
ORGNW,UNKNOWN,,45,2,0,0,272121,0,0,57286578260086,57598023866186,0,,,,0,,,,0,,,,0,,,
XDAP,UNKNOWN,,23,19,0,0,2207,0,0,57016067856498,57598004581271,0,,,,0,,,,0,,,,0,,,
XDOC,UNKNOWN,,19,15,0,0,1900,0,0,57016067975134,57598005417955,0,,,,0,,,,0,,,,0,,,
HAPR,UNKNOWN,,22,18,0,0,4400,0,0,57016068033201,57598002829764,0,,,,0,,,,0,,,,0,,,
QSPT,UNKNOWN,,21,17,0,0,5600,0,0,57016068082645,57599066135682,0,,,,0,,,,0,,,,0,,,
QSPT,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599959742786,57599959742786,0,,,,0,,,,0,,,,0,,,
GOCT,UNKNOWN,,23,19,0,0,11800,0,0,57016068162715,57583021611023,0,,,,0,,,,0,,,,0,,,
GOCT,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599940160765,57599940160765,0,,,,0,,,,0,,,,0,,,
ZFEB,UNKNOWN,,14,10,0,0,4500,0,0,57016068217969,57599954430543,0,,,,0,,,,5,230016739550,218249889943,277082962562,0,,,
XBJA,UNKNOWN,,20,16,0,0,2000,0,0,57016068263427,57598003138316,0,,,,0,,,,0,,,,0,,,
FMAY,UNKNOWN,,21,17,0,0,5400,0,0,57016068340115,57598003024592,0,,,,0,,,,0,,,,0,,,
JANH,UNKNOWN,,24,20,0,0,4800,0,0,57016068439964,57598001789540,0,,,,0,,,,0,,,,0,,,
IFEB,UNKNOWN,,25,21,0,0,7000,0,0,57016132956838,57598017327931,0,,,,0,,,,0,,,,0,,,
INOV,UNKNOWN,,23,19,0,0,6000,0,0,57016133154680,57599171864603,0,,,,0,,,,0,,,,0,,,
KLIP,UNKNOWN,,18,14,0,0,2096,0,0,57016133216997,57598004894307,0,,,,0,,,,12,68259454665,42342790543,99210693641,0,,,
KLIP,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57134229359280,57134229359280,0,,,,0,,,,1,54961199275,54961199275,54961199275,0,,,
MARO,UNKNOWN,,232,226,0,0,75636,0,0,57016134878292,57599954086300,0,,,,0,,,,0,,,,0,,,
MARO,VIRT,Virtu Americas LLC,2,0,0,0,200,0,0,57309981300437,57367538306300,0,,,,0,,,,0,,,,0,,,
LFGY,UNKNOWN,,66,60,1,0,8613,96,0,57016134941326,57598302403886,1,28262998497,28262998497,28262998497,0,,,,0,,,,0,,,
ARGT,UNKNOWN,,585,562,19,0,124663,2626,0,57016174164921,57598787626494,19,5952030783,10850,65129296074,0,,,,173,14261196038,2902,130481704374,93,19042826876,24898,51758819395
ARGT,JPMS,J.P. Morgan Securities LLC,231,230,0,0,23100,0,0,57139455271046,57599959271674,0,,,,0,,,,1,90035184439,90035184439,90035184439,0,,,
ARGT,FLTG,FLOW TRADERS U.S. LLC,1,0,0,0,100,0,0,57492318452259,57492318452259,0,,,,0,,,,1,141139875,141139875,141139875,0,,,
FSEP,UNKNOWN,,21,17,0,0,5400,0,0,57016229834835,57598002279989,0,,,,0,,,,0,,,,0,,,
DAUG,UNKNOWN,,18,14,0,0,4800,0,0,57016229970458,57547100268475,0,,,,0,,,,0,,,,0,,,
QMMY,UNKNOWN,,59,55,0,0,11670,0,0,57016230020678,57599066347184,0,,,,0,,,,0,,,,0,,,
QMMY,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599942317377,57599942317377,0,,,,0,,,,0,,,,0,,,
TJAN,UNKNOWN,,23,19,0,0,2300,0,0,57016230287558,57599029538944,0,,,,0,,,,0,,,,0,,,
CPSA,UNKNOWN,,20,16,0,0,8050,0,0,57016230333320,57598002281928,0,,,,0,,,,0,,,,0,,,
NAUG,UNKNOWN,,70,66,0,0,15400,0,0,57016230590833,57598004763067,0,,,,0,,,,0,,,,0,,,
CPSY,UNKNOWN,,30,26,0,0,12032,0,0,57016230658361,57598004509796,0,,,,0,,,,0,,,,0,,,
CPSJ,UNKNOWN,,31,27,0,0,12315,0,0,57016230715197,57598001755983,0,,,,0,,,,0,,,,0,,,
CPSM,UNKNOWN,,34,28,0,0,14500,0,0,57016230784386,57598003156776,0,,,,0,,,,0,,,,0,,,
GBAB,UNKNOWN,,11,10,0,0,939,0,0,57016281337142,57597006605343,0,,,,0,,,,0,,,,0,,,
CPLB,UNKNOWN,,46,44,0,0,4600,0,0,57016283393407,57567100590819,0,,,,0,,,,0,,,,0,,,
UCL,UNKNOWN,,120,27,12,0,115852,1878,0,57016284037212,57595053651689,12,137740581796,7854,368912629979,0,,,,109,126348347211,44601,384172652711,109,148874473563,34263,384175264401
UCL,VIRT,Virtu Americas LLC,2,1,0,0,200,0,0,57125833914054,57125906015727,0,,,,0,,,,2,41439051,5394545,77483558,2,41439051,5394545,77483558
TSEP,UNKNOWN,,11,7,0,0,2200,0,0,57016331076066,57598005854898,0,,,,0,,,,0,,,,0,,,
YHNAU,UNKNOWN,,18,15,1,0,2690,1000,0,57016344892490,57382761801609,1,80786358695,80786358695,80786358695,0,,,,13,29034138579,52508,120864228645,0,,,
YHNAU,VIRT,Virtu Americas LLC,5,3,0,0,500,0,0,57016395158130,57371055072320,0,,,,0,,,,4,37774149166,1227541,120894216788,0,,,
YHNAU,FLTG,FLOW TRADERS U.S. LLC,15,7,0,0,1500,0,0,57083151984648,57371583840024,0,,,,0,,,,15,38524296646,334419,121408614376,0,,,
YHNAU,CDRG,Citadel Securities LLC,4,0,0,0,400,0,0,57097133186895,57561525623380,0,,,,0,,,,4,9886918425,905755,19773149725,0,,,
YHNAU,UBSS,UBS Securities LLC,2,0,0,0,200,0,0,57394734282023,57394734311309,0,,,,0,,,,2,18684959426,18684944783,18684974069,0,,,
FJUL,UNKNOWN,,24,20,0,0,6000,0,0,57016357878003,57599026893407,0,,,,0,,,,0,,,,0,,,
FJUL,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599941708482,57599941708482,0,,,,0,,,,0,,,,0,,,
JULM,UNKNOWN,,22,18,0,0,4400,0,0,57016363837508,57598134207964,0,,,,0,,,,0,,,,0,,,
JUNT,UNKNOWN,,20,16,0,0,5200,0,0,57016363907345,57598004728541,0,,,,0,,,,0,,,,0,,,
JANW,UNKNOWN,,20,16,0,0,3800,0,0,57016363970396,57584975711204,0,,,,0,,,,0,,,,0,,,
JANW,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599944863002,57599944863002,0,,,,0,,,,0,,,,0,,,
KSPY,UNKNOWN,,21,17,0,0,4500,0,0,57016364038934,57598004672126,0,,,,0,,,,0,,,,0,,,
JANJ,UNKNOWN,,81,77,0,0,16200,0,0,57016364105164,57598612338664,0,,,,0,,,,0,,,,0,,,
JULW,UNKNOWN,,18,14,0,0,4800,0,0,57016364153091,57547101958770,0,,,,0,,,,0,,,,0,,,
JULW,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599935837508,57599935837508,0,,,,0,,,,0,,,,0,,,
JUNW,UNKNOWN,,21,17,0,0,5226,0,0,57016364220875,57598016985294,0,,,,0,,,,0,,,,0,,,
JUNW,UBSS,UBS Securities LLC,2,1,0,0,200,0,0,57134255119277,57599943696028,0,,,,0,,,,0,,,,0,,,
LAPR,UNKNOWN,,12,8,0,0,2400,0,0,57016364287106,57597999969442,0,,,,0,,,,0,,,,0,,,
BUFZ,UNKNOWN,,23,19,0,0,4600,0,0,57016364361497,57598001881803,0,,,,0,,,,0,,,,0,,,
GRNQ,UNKNOWN,,111,2,0,0,149424,0,0,57016402147558,57540229914665,0,,,,0,,,,0,,,,0,,,
